id_sale,id_videojuego,total_sales,na_sales,jp_sales,pal_sales,other_sales
16519,16519,7.93,2.61,3.45,0.75,1.12
16520,16520,13.39,7.79,0.88,3.17,1.55
16521,16521,19.66,13.23,2.83,1.31,2.29
16522,16522,4.04,0.62,0.46,1.36,1.6
16523,16523,5.1,2.3,0.46,0.1,2.24
16524,16524,2.86,0.85,0.06,1.38,0.57
16525,16525,10.26,1.03,1.7,1.85,5.68
16526,16526,10.82,6.0,2.04,2.38,0.4
16527,16527,7.97,0.72,6.49,0.35,0.41
16528,16528,0.63,0.15,0.12,0.07,0.29
16529,16529,17.1,6.66,0.86,4.74,4.84
16530,16530,18.88,5.45,7.61,5.2,0.62
16531,16531,9.9,5.33,0.27,0.5,3.8
16532,16532,15.32,2.28,7.85,5.16,0.03
16533,16533,13.07,1.97,6.9,1.73,2.47
16534,16534,1.47,0.41,0.53,0.47,0.06
16535,16535,15.06,1.35,1.7,11.98,0.03
16536,16536,18.31,3.97,2.42,11.08,0.84
16537,16537,17.78,3.75,2.5,7.86,3.67
16538,16538,15.46,7.83,6.65,0.14,0.84
16539,16539,15.87,6.58,6.11,2.38,0.8
16540,16540,12.55,6.35,0.38,2.44,3.38
16541,16541,16.86,3.55,6.21,6.72,0.38
16542,16542,15.06,3.04,0.46,10.38,1.18
16543,16543,2.34,1.78,0.28,0.09,0.19
16544,16544,16.64,3.89,7.56,1.63,3.56
16545,16545,4.38,2.36,0.65,0.63,0.74
16546,16546,7.58,4.23,2.08,0.25,1.02
16547,16547,2.57,1.8,0.19,0.31,0.27
16548,16548,5.67,2.76,0.45,0.14,2.32
16549,16549,0.94,0.35,0.25,0.27,0.07
16550,16550,0.88,0.18,0.11,0.08,0.51
16551,16551,17.09,8.25,2.33,1.49,5.02
16552,16552,0.95,0.22,0.21,0.11,0.41
16553,16553,1.03,0.41,0.2,0.29,0.13
16554,16554,19.19,5.23,6.22,0.79,6.95
16555,16555,3.71,2.73,0.52,0.25,0.21
16556,16556,4.77,3.71,0.47,0.36,0.23
16557,16557,15.88,9.57,2.52,0.45,3.34
16558,16558,0.24,0.05,0.05,0.0,0.14
16559,16559,14.81,9.92,0.77,1.1,3.02
16560,16560,17.77,9.75,0.81,4.38,2.83
16561,16561,8.72,3.37,1.95,0.71,2.69
16562,16562,12.47,10.18,0.91,0.42,0.96
16563,16563,5.22,3.07,0.66,0.72,0.77
16564,16564,1.46,1.12,0.26,0.04,0.04
16565,16565,10.98,1.51,5.48,1.81,2.18
16566,16566,3.5,0.75,0.93,0.05,1.77
16567,16567,18.22,11.82,3.02,0.87,2.51
16568,16568,7.95,1.48,0.08,0.52,5.87
16569,16569,10.04,5.65,2.84,0.28,1.27
16570,16570,9.12,4.62,0.14,1.39,2.97
16571,16571,11.85,2.88,0.33,7.69,0.95
16572,16572,4.01,0.46,2.67,0.15,0.73
16573,16573,17.73,4.66,1.73,5.77,5.57
16574,16574,12.52,3.51,0.26,7.31,1.44
16575,16575,16.6,4.51,2.43,5.5,4.16
16576,16576,2.39,0.92,0.53,0.41,0.53
16577,16577,15.07,1.66,8.36,0.07,4.98
16578,16578,5.29,1.23,1.68,0.31,2.07
16579,16579,5.57,0.62,0.48,2.71,1.76
16580,16580,11.2,5.72,0.68,2.94,1.86
16581,16581,1.16,0.74,0.01,0.27,0.14
16582,16582,10.64,2.75,4.13,3.52,0.24
16583,16583,10.94,3.09,0.18,0.38,7.29
16584,16584,0.1,0.01,0.05,0.03,0.01
16585,16585,10.38,8.26,0.04,1.75,0.33
16586,16586,9.1,3.05,1.52,1.29,3.24
16587,16587,10.48,5.9,0.37,3.65,0.56
16588,16588,18.02,16.97,0.2,0.18,0.67
16589,16589,15.68,1.46,10.3,0.09,3.83
16590,16590,17.41,3.67,3.61,2.03,8.1
16591,16591,3.11,0.48,0.01,2.18,0.44
16592,16592,1.02,0.76,0.1,0.03,0.13
16593,16593,14.36,9.57,2.96,1.54,0.29
16594,16594,12.25,6.53,3.49,0.6,1.63
16595,16595,6.45,2.26,0.21,3.47,0.51
16596,16596,16.48,9.05,2.99,3.5,0.94
16597,16597,14.71,8.27,4.19,0.61,1.64
16598,16598,3.18,0.87,0.7,1.17,0.44
16599,16599,13.25,8.22,1.54,0.05,3.44
16600,16600,3.89,1.09,0.97,1.47,0.36
16601,16601,13.43,4.01,7.46,1.6,0.36
16602,16602,14.38,4.9,4.73,0.97,3.78
16603,16603,3.47,1.03,0.79,0.46,1.19
16604,16604,12.71,5.41,1.1,0.38,5.82
16605,16605,2.5,0.95,0.42,0.45,0.68
16606,16606,18.6,6.98,3.77,6.5,1.35
16607,16607,13.16,4.64,4.29,2.03,2.2
16608,16608,11.86,5.01,2.17,4.06,0.62
16609,16609,2.33,0.61,0.63,0.01,1.08
16610,16610,14.93,6.29,1.08,6.75,0.81
16611,16611,4.64,3.23,0.3,0.89,0.22
16612,16612,16.12,5.45,3.89,5.39,1.39
16613,16613,9.22,5.28,2.15,0.78,1.01
16614,16614,4.23,1.79,0.09,1.41,0.94
16615,16615,10.31,2.89,0.78,0.34,6.3
16616,16616,12.16,9.07,0.26,0.62,2.21
16617,16617,9.42,1.88,3.02,0.98,3.54
16618,16618,1.64,0.77,0.22,0.03,0.62
16619,16619,6.65,2.18,1.24,2.69,0.54
16620,16620,11.52,2.85,4.26,0.96,3.45
16621,16621,0.26,0.05,0.04,0.1,0.07
16622,16622,10.94,3.8,1.23,2.98,2.93
16623,16623,18.22,7.78,1.42,5.64,3.38
16624,16624,5.93,3.24,0.07,2.31,0.31
16625,16625,4.45,0.44,0.99,2.14,0.88
16626,16626,3.78,0.87,0.74,0.84,1.33
16627,16627,8.64,3.16,0.9,3.61,0.97
16628,16628,17.93,7.48,1.95,5.64,2.86
16629,16629,0.89,0.26,0.03,0.54,0.06
16630,16630,4.58,2.1,0.29,0.41,1.78
16631,16631,3.57,1.98,0.19,0.2,1.2
16632,16632,12.19,6.87,3.05,0.62,1.65
16633,16633,4.73,3.86,0.02,0.33,0.52
16634,16634,19.82,13.34,2.47,2.88,1.13
16635,16635,18.8,6.65,0.03,6.41,5.71
16636,16636,4.32,1.25,1.47,1.2,0.4
16637,16637,0.99,0.35,0.33,0.12,0.19
16638,16638,2.05,0.55,0.31,0.5,0.69
16639,16639,17.79,2.14,0.36,8.5,6.79
16640,16640,11.34,1.63,3.4,5.72,0.59
16641,16641,13.97,5.05,1.16,6.46,1.3
16642,16642,8.58,2.38,1.76,2.6,1.84
16643,16643,18.78,1.77,2.79,13.53,0.69
16644,16644,0.15,0.06,0.04,0.01,0.04
16645,16645,19.08,13.91,3.06,1.69,0.42
16646,16646,10.52,3.97,1.96,0.76,3.83
16647,16647,11.15,2.06,5.07,2.89,1.13
16648,16648,12.28,8.91,0.76,0.29,2.32
16649,16649,9.3,2.05,3.56,2.96,0.73
16650,16650,17.82,8.75,0.18,4.5,4.39
16651,16651,7.34,3.5,1.44,1.0,1.4
16652,16652,11.62,7.62,1.26,0.14,2.6
16653,16653,18.28,14.21,0.19,1.25,2.63
16654,16654,0.61,0.32,0.19,0.1,0.0
16655,16655,1.65,0.63,0.12,0.71,0.19
16656,16656,6.46,2.48,0.27,1.31,2.4
16657,16657,6.12,0.17,4.37,0.16,1.42
16658,16658,4.2,1.05,1.69,0.4,1.06
16659,16659,2.15,1.4,0.02,0.6,0.13
16660,16660,4.64,3.26,0.28,0.44,0.66
16661,16661,9.96,3.46,4.1,0.6,1.8
16662,16662,19.88,6.38,2.97,6.4,4.13
16663,16663,19.42,7.22,3.6,5.82,2.78
16664,16664,4.17,0.75,1.12,1.66,0.64
16665,16665,18.07,3.96,0.67,10.08,3.36
16666,16666,19.71,14.31,4.15,0.73,0.52
16667,16667,15.4,4.96,0.13,3.2,7.11
16668,16668,18.97,4.96,1.81,11.72,0.48
16669,16669,10.34,5.6,1.03,1.63,2.08
16670,16670,4.78,1.51,0.3,0.78,2.19
16671,16671,17.93,8.03,2.92,0.33,6.65
16672,16672,14.9,6.82,3.46,4.48,0.14
16673,16673,14.05,5.25,0.07,6.04,2.69
16674,16674,1.9,0.77,0.47,0.17,0.49
16675,16675,6.06,2.54,2.83,0.33,0.36
16676,16676,10.81,1.53,5.53,2.82,0.93
16677,16677,19.26,7.17,2.18,9.11,0.8
16678,16678,2.07,0.58,1.02,0.33,0.14
16679,16679,2.97,0.87,1.69,0.27,0.14
16680,16680,10.26,7.36,1.31,1.16,0.43
16681,16681,14.72,3.72,2.75,4.37,3.88
16682,16682,3.84,1.93,0.39,1.4,0.12
16683,16683,7.27,0.89,1.81,1.52,3.05
16684,16684,13.86,1.86,3.35,1.09,7.56
16685,16685,1.48,0.28,0.47,0.35,0.38
16686,16686,13.91,8.69,0.49,1.94,2.79
16687,16687,6.91,2.61,1.15,0.62,2.53
16688,16688,6.61,4.49,0.89,0.31,0.92
16689,16689,5.61,0.67,3.2,0.29,1.45
16690,16690,4.0,3.17,0.17,0.49,0.17
16691,16691,4.13,0.64,0.61,0.94,1.94
16692,16692,12.7,0.34,4.34,3.88,4.14
16693,16693,8.51,7.33,0.51,0.53,0.14
16694,16694,1.52,0.3,0.26,0.31,0.65
16695,16695,0.67,0.11,0.39,0.14,0.03
16696,16696,6.72,1.66,2.69,0.3,2.07
16697,16697,12.42,4.44,4.36,0.03,3.59
16698,16698,1.78,0.3,0.45,0.02,1.01
16699,16699,2.59,0.28,0.35,1.81,0.15
16700,16700,12.83,7.07,2.98,2.46,0.32
16701,16701,4.26,0.6,1.22,1.0,1.44
16702,16702,0.61,0.42,0.05,0.14,0.0
16703,16703,14.78,8.42,4.76,1.58,0.02
16704,16704,14.42,1.57,9.0,0.36,3.49
16705,16705,9.13,5.74,1.02,2.29,0.08
16706,16706,1.58,1.14,0.09,0.02,0.33
16707,16707,12.1,3.69,3.46,0.86,4.09
16708,16708,3.47,1.1,0.17,2.19,0.01
16709,16709,8.27,5.37,1.11,0.23,1.56
16710,16710,3.99,2.07,0.79,0.74,0.39
16711,16711,18.87,8.78,3.04,5.79,1.26
16712,16712,6.02,2.43,0.08,2.68,0.83
16713,16713,13.35,10.46,1.2,1.24,0.45
16714,16714,6.29,3.86,0.17,0.11,2.15
16715,16715,18.18,5.58,10.14,1.86,0.6
16716,16716,15.42,7.04,0.99,5.36,2.03
16717,16717,16.62,10.96,0.08,2.43,3.15
16718,16718,15.22,5.12,4.07,2.14,3.89
16719,16719,3.25,2.69,0.03,0.32,0.21
16720,16720,13.96,3.95,5.47,0.29,4.25
16721,16721,3.92,1.28,0.27,1.33,1.04
16722,16722,6.95,1.94,3.28,0.11,1.62
16723,16723,18.13,4.98,6.71,3.71,2.73
16724,16724,3.91,3.19,0.25,0.23,0.24
16725,16725,0.43,0.26,0.01,0.04,0.12
16726,16726,19.61,8.67,2.52,6.69,1.73
16727,16727,6.15,2.95,1.08,0.17,1.95
16728,16728,0.7,0.33,0.16,0.02,0.19
16729,16729,9.97,2.22,1.62,3.53,2.6
16730,16730,5.97,2.31,2.35,1.22,0.09
16731,16731,16.29,5.16,0.18,0.45,10.5
16732,16732,11.44,2.52,7.34,0.59,0.99
16733,16733,15.52,0.74,0.82,12.39,1.57
16734,16734,0.75,0.47,0.15,0.06,0.07
16735,16735,18.06,1.27,0.54,11.16,5.09
16736,16736,3.7,1.59,1.38,0.41,0.32
16737,16737,2.36,0.92,1.13,0.23,0.08
16738,16738,14.08,6.81,0.68,3.34,3.25
16739,16739,13.05,3.75,3.57,2.03,3.7
16740,16740,0.59,0.45,0.08,0.01,0.05
16741,16741,7.44,1.91,0.58,2.5,2.45
16742,16742,15.89,4.94,0.57,7.47,2.91
16743,16743,12.8,2.85,7.09,0.46,2.4
16744,16744,18.25,10.24,2.03,2.68,3.3
16745,16745,13.88,1.33,6.4,5.29,0.86
16746,16746,11.72,3.31,4.62,3.65,0.14
16747,16747,7.62,1.73,1.28,2.98,1.63
16748,16748,10.97,0.91,2.27,0.2,7.59
16749,16749,18.33,7.56,6.33,4.06,0.38
16750,16750,12.82,8.24,1.09,0.59,2.9
16751,16751,6.63,2.34,0.89,0.75,2.65
16752,16752,3.49,1.94,0.68,0.17,0.7
16753,16753,19.85,4.86,2.77,8.34,3.88
16754,16754,13.54,3.39,1.72,7.31,1.12
16755,16755,10.11,7.47,0.5,0.81,1.33
16756,16756,13.5,3.0,0.91,7.23,2.36
16757,16757,2.54,0.33,0.27,1.44,0.5
16758,16758,9.95,4.96,1.88,0.34,2.77
16759,16759,1.54,0.91,0.41,0.21,0.01
16760,16760,8.26,3.16,0.78,0.14,4.18
16761,16761,9.73,4.26,0.09,0.4,4.98
16762,16762,3.57,0.55,0.99,1.06,0.97
16763,16763,10.82,3.66,0.98,0.71,5.47
16764,16764,5.12,1.97,2.62,0.33,0.2
16765,16765,4.9,0.89,0.6,2.45,0.96
16766,16766,5.84,1.2,0.65,2.84,1.15
16767,16767,3.87,0.28,3.16,0.18,0.25
16768,16768,10.06,1.41,6.55,0.12,1.98
16769,16769,17.86,9.37,0.4,1.62,6.47
16770,16770,13.78,4.68,0.48,1.0,7.62
16771,16771,18.77,8.74,7.53,1.75,0.75
16772,16772,13.12,2.78,5.48,4.64,0.22
16773,16773,11.42,0.13,3.62,5.06,2.61
16774,16774,18.41,8.12,2.79,4.86,2.64
16775,16775,10.63,6.08,2.78,1.17,0.6
16776,16776,17.47,5.39,3.63,0.55,7.9
16777,16777,11.91,7.75,1.31,0.64,2.21
16778,16778,2.59,0.64,0.34,0.01,1.6
16779,16779,9.93,6.12,1.1,0.57,2.14
16780,16780,8.67,2.74,1.51,1.17,3.25
16781,16781,9.97,3.47,2.05,0.79,3.66
16782,16782,15.62,4.2,5.01,5.07,1.34
16783,16783,6.13,4.61,0.06,1.3,0.16
16784,16784,19.93,5.32,4.11,2.5,8.0
16785,16785,1.3,0.78,0.14,0.11,0.27
16786,16786,14.53,1.45,8.3,2.08,2.7
16787,16787,9.93,6.02,3.3,0.03,0.58
16788,16788,18.73,10.59,2.39,5.04,0.71
16789,16789,0.33,0.17,0.08,0.08,0.0
16790,16790,12.89,5.26,2.17,4.83,0.63
16791,16791,16.3,10.47,0.48,0.33,5.02
16792,16792,17.21,4.26,6.02,5.12,1.81
16793,16793,10.49,4.11,1.54,0.96,3.88
16794,16794,6.18,1.77,1.79,2.52,0.1
16795,16795,14.3,3.13,7.76,1.32,2.09
16796,16796,2.53,0.97,0.35,0.75,0.46
16797,16797,9.5,3.98,0.65,2.17,2.7
16798,16798,0.97,0.41,0.06,0.47,0.03
16799,16799,9.43,6.1,1.2,1.6,0.53
16800,16800,15.76,3.76,6.04,5.65,0.31
16801,16801,4.39,1.69,0.3,0.61,1.79
16802,16802,10.75,4.57,1.14,1.98,3.06
16803,16803,7.48,3.61,0.96,2.57,0.34
16804,16804,8.91,6.85,1.15,0.14,0.77
16805,16805,0.87,0.44,0.16,0.06,0.21
16806,16806,2.48,1.37,0.39,0.15,0.57
16807,16807,4.84,1.22,2.05,0.41,1.16
16808,16808,11.43,2.25,6.91,1.92,0.35
16809,16809,4.56,1.79,0.33,2.17,0.27
16810,16810,0.96,0.82,0.04,0.04,0.06
16811,16811,0.89,0.09,0.18,0.14,0.48
16812,16812,14.76,3.57,3.94,6.1,1.15
16813,16813,7.7,0.47,0.99,4.82,1.42
16814,16814,17.65,5.74,2.53,4.73,4.65
16815,16815,8.14,2.05,2.47,2.36,1.26
16816,16816,16.69,11.84,1.93,0.9,2.02
16817,16817,16.72,1.19,3.37,0.03,12.13
16818,16818,1.55,0.18,0.93,0.19,0.25
16819,16819,5.39,2.33,0.31,0.59,2.16
16820,16820,2.94,1.66,0.08,1.12,0.08
16821,16821,13.18,1.53,9.89,0.37,1.39
16822,16822,18.27,10.25,6.83,0.63,0.56
16823,16823,4.64,3.39,0.28,0.7,0.27
16824,16824,6.0,4.99,0.17,0.66,0.18
16825,16825,15.96,3.58,5.01,1.09,6.28
16826,16826,5.85,1.09,0.93,2.72,1.11
16827,16827,14.63,5.28,0.81,7.25,1.29
16828,16828,5.67,1.01,0.42,4.19,0.05
16829,16829,17.52,5.86,7.49,1.53,2.64
16830,16830,5.88,1.18,3.86,0.71,0.13
16831,16831,6.86,0.75,0.43,4.07,1.61
16832,16832,14.23,6.28,1.05,4.66,2.24
16833,16833,14.53,5.57,3.62,2.32,3.02
16834,16834,18.25,7.75,0.07,9.46,0.97
16835,16835,3.16,0.37,0.37,0.37,2.05
16836,16836,15.8,6.34,1.73,0.56,7.17
16837,16837,11.78,4.94,2.19,4.11,0.54
16838,16838,2.05,1.22,0.37,0.21,0.25
16839,16839,17.93,3.19,2.33,1.7,10.71
16840,16840,5.33,2.24,1.08,1.5,0.51
16841,16841,19.25,7.76,1.27,3.4,6.82
16842,16842,11.66,8.43,0.58,2.18,0.47
16843,16843,6.41,2.48,0.22,2.58,1.13
16844,16844,8.05,2.73,1.53,0.33,3.46
16845,16845,13.71,3.05,3.96,4.68,2.02
16846,16846,18.64,11.62,4.39,0.49,2.14
16847,16847,19.85,15.12,0.06,1.53,3.14
16848,16848,9.67,4.12,0.42,2.06,3.07
16849,16849,6.36,3.25,1.4,1.25,0.46
16850,16850,4.5,1.0,0.9,2.55,0.05
16851,16851,12.41,2.01,6.56,3.41,0.43
16852,16852,3.31,0.93,0.03,1.9,0.45
16853,16853,5.49,2.57,1.88,0.24,0.8
16854,16854,11.08,3.17,1.01,0.1,6.8
16855,16855,17.66,14.11,0.45,2.81,0.29
16856,16856,4.0,1.11,0.96,0.87,1.06
16857,16857,19.83,7.65,0.25,3.67,8.26
16858,16858,7.43,2.76,2.81,0.82,1.04
16859,16859,10.9,3.15,2.89,4.09,0.77
16860,16860,2.23,0.06,0.11,0.77,1.29
16861,16861,16.27,6.07,1.59,2.13,6.48
16862,16862,13.48,3.18,2.27,6.59,1.44
16863,16863,8.16,2.66,2.87,2.6,0.03
16864,16864,16.68,6.94,2.46,5.02,2.26
16865,16865,9.54,1.79,5.06,0.28,2.41
16866,16866,6.61,3.58,0.6,1.72,0.71
16867,16867,17.37,10.04,0.98,3.26,3.09
16868,16868,10.51,1.44,7.98,0.45,0.64
16869,16869,3.64,1.45,1.79,0.21,0.19
16870,16870,12.93,1.33,6.66,0.37,4.57
16871,16871,10.47,3.38,1.26,0.88,4.95
16872,16872,0.39,0.18,0.0,0.16,0.05
16873,16873,17.96,1.97,1.6,11.18,3.21
16874,16874,18.8,6.61,0.65,6.6,4.94
16875,16875,14.43,1.09,4.2,2.99,6.15
16876,16876,11.11,4.97,1.18,4.65,0.31
16877,16877,8.51,5.63,0.46,1.13,1.29
16878,16878,12.03,7.97,0.57,1.79,1.7
16879,16879,10.1,1.1,2.62,1.0,5.38
16880,16880,12.18,4.36,0.23,0.46,7.13
16881,16881,15.02,6.23,6.72,1.36,0.71
16882,16882,2.43,0.65,0.15,0.66,0.97
16883,16883,0.79,0.14,0.04,0.15,0.46
16884,16884,1.73,0.17,0.35,1.13,0.08
16885,16885,12.79,5.5,2.65,1.13,3.51
16886,16886,19.51,13.99,2.0,0.73,2.79
16887,16887,18.9,9.31,2.67,2.49,4.43
16888,16888,12.12,4.05,3.44,3.31,1.32
16889,16889,9.62,7.33,0.57,0.07,1.65
16890,16890,6.79,4.6,0.07,0.93,1.19
16891,16891,17.22,5.95,4.5,1.51,5.26
16892,16892,6.39,2.71,0.48,1.71,1.49
16893,16893,0.65,0.07,0.15,0.24,0.19
16894,16894,2.13,0.22,0.22,0.35,1.34
16895,16895,16.08,5.08,0.04,1.74,9.22
16896,16896,15.29,8.27,2.74,0.35,3.93
16897,16897,3.55,1.75,1.08,0.08,0.64
16898,16898,18.06,9.73,7.33,0.55,0.45
16899,16899,14.28,6.24,1.75,0.8,5.49
16900,16900,15.52,9.41,2.2,3.81,0.1
16901,16901,12.04,8.06,0.23,1.77,1.98
16902,16902,10.29,4.73,3.75,0.49,1.32
16903,16903,16.74,7.5,1.69,7.34,0.21
16904,16904,2.88,0.61,0.66,1.46,0.15
16905,16905,14.84,2.78,7.1,3.0,1.96
16906,16906,4.5,2.87,0.46,1.1,0.07
16907,16907,14.3,5.27,0.03,6.78,2.22
16908,16908,12.24,3.76,1.24,2.26,4.98
16909,16909,1.23,0.68,0.06,0.02,0.47
16910,16910,14.29,7.06,1.43,1.0,4.8
16911,16911,10.19,2.21,2.42,4.36,1.2
16912,16912,18.48,1.17,7.68,6.37,3.26
16913,16913,12.28,3.81,3.91,3.27,1.29
16914,16914,10.52,1.65,3.57,4.48,0.82
16915,16915,9.69,5.69,2.9,0.85,0.25
16916,16916,5.16,1.52,0.89,2.42,0.33
16917,16917,17.09,10.1,1.52,1.01,4.46
16918,16918,10.4,5.11,3.96,0.54,0.79
16919,16919,0.98,0.29,0.11,0.49,0.09
16920,16920,18.66,8.32,4.89,2.14,3.31
16921,16921,16.36,7.44,7.23,1.36,0.33
16922,16922,3.3,1.43,0.81,0.49,0.57
16923,16923,3.1,0.68,0.7,1.53,0.19
16924,16924,5.3,1.47,1.08,1.27,1.48
16925,16925,12.63,3.25,3.51,1.4,4.47
16926,16926,4.58,2.3,0.9,0.39,0.99
16927,16927,10.26,3.72,0.04,1.5,5.0
16928,16928,14.75,3.67,2.44,7.92,0.72
16929,16929,9.06,2.39,1.49,3.47,1.71
16930,16930,3.34,0.83,0.96,1.0,0.55
16931,16931,6.37,4.25,0.67,0.73,0.72
16932,16932,2.17,0.61,0.2,0.73,0.63
16933,16933,15.81,2.05,7.73,2.24,3.79
16934,16934,4.48,2.95,0.92,0.52,0.09
16935,16935,16.84,10.96,3.87,1.99,0.02
16936,16936,6.59,2.14,1.08,1.06,2.31
16937,16937,4.03,1.54,1.78,0.24,0.47
16938,16938,4.75,1.86,0.29,1.27,1.33
16939,16939,14.3,5.04,3.6,1.91,3.75
16940,16940,7.44,1.83,2.68,2.87,0.06
16941,16941,2.73,1.02,0.19,1.4,0.12
16942,16942,5.21,2.02,1.01,1.66,0.52
16943,16943,4.47,1.14,0.89,2.01,0.43
16944,16944,16.29,11.18,2.34,1.61,1.16
16945,16945,18.33,10.75,3.98,2.77,0.83
16946,16946,8.39,4.25,0.15,0.74,3.25
16947,16947,18.0,5.81,5.61,2.05,4.53
16948,16948,11.89,1.22,4.1,1.41,5.16
16949,16949,4.33,2.12,0.89,0.16,1.16
16950,16950,18.9,5.87,2.8,9.84,0.39
16951,16951,17.91,4.59,2.16,0.03,11.13
16952,16952,0.31,0.06,0.12,0.13,0.0
16953,16953,5.29,3.05,0.77,0.65,0.82
16954,16954,11.69,4.46,1.7,5.18,0.35
16955,16955,8.55,2.32,1.14,0.94,4.15
16956,16956,8.09,2.32,2.47,3.02,0.28
16957,16957,16.82,9.77,2.36,3.43,1.26
16958,16958,1.84,0.44,1.06,0.04,0.3
16959,16959,11.49,2.99,6.36,0.05,2.09
16960,16960,3.24,1.38,0.95,0.12,0.79
16961,16961,19.99,8.73,0.15,8.7,2.41
16962,16962,13.75,6.73,1.9,2.9,2.22
16963,16963,14.53,2.53,0.54,4.69,6.77
16964,16964,2.71,1.51,0.66,0.51,0.03
16965,16965,1.2,0.54,0.24,0.23,0.19
16966,16966,19.73,4.83,9.7,2.46,2.74
16967,16967,8.01,5.35,0.03,1.26,1.37
16968,16968,3.17,1.04,1.35,0.63,0.15
16969,16969,10.58,4.26,0.23,1.87,4.22
16970,16970,14.93,8.59,1.49,2.36,2.49
16971,16971,11.42,1.37,0.54,8.74,0.77
16972,16972,16.14,1.17,0.66,4.57,9.74
16973,16973,4.96,2.01,0.43,0.8,1.72
16974,16974,8.61,3.86,4.01,0.42,0.32
16975,16975,0.45,0.08,0.04,0.21,0.12
16976,16976,3.68,1.79,1.13,0.07,0.69
16977,16977,6.85,4.8,0.53,1.37,0.15
16978,16978,2.49,2.02,0.32,0.05,0.1
16979,16979,9.92,8.08,0.68,1.02,0.14
16980,16980,5.41,1.81,0.73,1.78,1.09
16981,16981,12.2,5.32,1.77,2.72,2.39
16982,16982,15.44,5.79,0.92,6.84,1.89
16983,16983,17.14,0.61,0.07,0.47,15.99
16984,16984,9.79,4.06,0.43,0.53,4.77
16985,16985,10.86,1.94,5.89,1.62,1.41
16986,16986,15.25,5.97,2.31,2.28,4.69
16987,16987,14.29,7.26,1.18,0.07,5.78
16988,16988,18.41,2.9,5.64,8.97,0.9
16989,16989,15.35,7.83,2.94,1.72,2.86
16990,16990,7.09,4.85,0.84,1.22,0.18
16991,16991,3.91,1.32,0.2,0.7,1.69
16992,16992,7.31,0.31,4.51,2.34,0.15
16993,16993,7.8,1.71,3.16,0.48,2.45
16994,16994,7.46,3.17,0.78,2.71,0.8
16995,16995,9.32,4.09,3.03,2.15,0.05
16996,16996,0.23,0.07,0.03,0.09,0.04
16997,16997,10.48,6.71,1.63,2.05,0.09
16998,16998,17.25,2.32,6.48,8.22,0.23
16999,16999,1.18,0.4,0.48,0.04,0.26
17000,17000,8.23,2.56,3.24,0.26,2.17
17001,17001,2.59,1.59,0.02,0.42,0.56
17002,17002,1.46,0.71,0.39,0.02,0.34
17003,17003,2.27,0.63,0.39,0.39,0.86
17004,17004,16.87,8.26,0.49,1.86,6.26
17005,17005,13.79,4.55,0.33,8.67,0.24
17006,17006,18.35,5.16,0.87,11.78,0.54
17007,17007,19.36,11.18,1.12,5.02,2.04
17008,17008,16.42,13.18,0.74,0.07,2.43
17009,17009,12.9,6.53,0.08,5.25,1.04
17010,17010,2.44,0.66,0.35,1.16,0.27
17011,17011,0.47,0.07,0.04,0.05,0.31
17012,17012,1.78,0.56,0.8,0.12,0.3
17013,17013,6.58,1.06,2.84,1.43,1.25
17014,17014,12.54,2.7,7.07,2.01,0.76
17015,17015,16.63,12.24,1.05,2.4,0.94
17016,17016,18.34,11.89,0.45,2.77,3.23
17017,17017,10.43,7.69,1.06,1.03,0.65
17018,17018,8.51,5.37,0.74,2.1,0.3
17019,17019,3.62,1.79,0.36,0.12,1.35
17020,17020,6.87,1.56,2.95,2.2,0.16
17021,17021,18.2,4.42,6.37,4.84,2.57
17022,17022,12.76,5.68,2.98,0.19,3.91
17023,17023,5.17,1.52,1.84,0.43,1.38
17024,17024,2.34,0.68,1.15,0.02,0.49
17025,17025,8.4,5.37,2.62,0.1,0.31
17026,17026,2.68,1.33,0.71,0.11,0.53
17027,17027,15.74,5.4,5.99,0.62,3.73
17028,17028,4.33,0.16,2.21,0.92,1.04
17029,17029,9.26,6.37,1.34,0.86,0.69
17030,17030,1.35,0.86,0.28,0.16,0.05
17031,17031,11.06,3.2,5.2,0.41,2.25
17032,17032,2.34,1.2,0.67,0.34,0.13
17033,17033,12.76,7.04,2.36,2.1,1.26
17034,17034,16.01,14.16,0.26,1.05,0.54
17035,17035,7.89,1.05,0.01,6.01,0.82
17036,17036,16.96,9.9,1.61,3.11,2.34
17037,17037,8.42,4.74,1.09,1.44,1.15
17038,17038,14.9,2.0,0.6,5.98,6.32
17039,17039,13.74,4.04,6.23,2.37,1.1
17040,17040,13.99,2.94,3.25,1.5,6.3
17041,17041,1.13,0.32,0.23,0.41,0.17
17042,17042,1.27,0.38,0.75,0.06,0.08
17043,17043,8.01,5.87,1.31,0.23,0.6
17044,17044,5.9,3.88,0.33,0.47,1.22
17045,17045,12.75,5.62,1.04,3.34,2.75
17046,17046,0.18,0.04,0.05,0.08,0.01
17047,17047,12.39,5.08,0.25,0.67,6.39
17048,17048,9.58,3.81,0.47,3.07,2.23
17049,17049,11.43,8.34,0.24,0.74,2.11
17050,17050,19.07,8.75,4.63,0.23,5.46
17051,17051,6.69,4.98,0.7,0.49,0.52
17052,17052,7.61,4.52,0.64,0.27,2.18
17053,17053,17.46,3.77,1.26,0.7,11.73
17054,17054,13.9,6.4,2.46,1.59,3.45
